cod_municipio,municipio,cod_depto,poblacion_total,pob_urbana,pob_rural,pct_urbano,area_km2,densidad_hab_km2,ipm_municipal,priv_hacinamiento,priv_agua,priv_salud,priv_trabajo_informal,tasa_kg_hab_dia,kg_residuos_dia,ton_residuos_dia,pct_reciclable,kg_reciclables_dia,cobertura_recoleccion_pct,dist_centro_acopio_km,centros_acopio_existentes,acceso_vial,necesita_centro_acopio,potencial_reciclaje_kg_mes,label_clase
70400,LA UNIÓN,70,43060,23098,19962,53.6,58.2,739.89,55.8,17.9,3.9,13.9,91.4,0.549,23632.0,23.632,12.8,3026.0,33.5,34.01,1,1,1,90780.0,Prioritario
70418,LOS PALMITOS,70,11175,6188,4987,55.4,715.1,15.63,41.6,15.7,4.0,12.0,92.9,0.534,5971.0,5.971,13.2,787.0,33.6,19.6,0,1,1,23610.0,Prioritario
70429,MAJAGUAL,70,370996,99610,271386,26.8,714.5,519.26,64.4,15.1,11.5,14.6,96.1,0.461,171009.0,171.009,12.5,21387.0,10.0,31.6,2,2,2,641610.0,Muy prioritario
70473,MORROA,70,1946,1133,813,58.2,2198.5,0.89,42.8,22.8,10.8,13.8,91.3,0.443,863.0,0.863,14.3,123.0,32.6,23.2,0,3,1,3690.0,Prioritario
70508,OVEJAS,70,857,561,296,65.5,149.7,5.73,51.5,20.1,20.5,11.7,92.6,0.652,558.0,0.558,18.1,101.0,42.9,24.77,0,2,1,3030.0,Prioritario
70523,PALMITO,70,3845,2051,1794,53.3,575.2,6.68,65.1,20.6,42.4,12.4,94.7,0.594,2284.0,2.284,13.0,297.0,34.0,36.31,0,2,2,8910.0,Muy prioritario
70670,SAMPUÉS,70,12307,7209,5098,58.6,3781.9,3.25,56.9,26.8,17.0,12.4,93.6,0.552,6788.0,6.788,15.2,1031.0,39.1,26.26,0,2,2,30930.0,Muy prioritario
70678,SAN BENITO ABAD,70,20702,11818,8884,57.1,116.6,177.53,63.0,15.3,6.5,14.6,94.9,0.659,13639.0,13.639,18.8,2559.0,39.5,29.21,0,2,2,76770.0,Muy prioritario
70702,SAN JUAN DE BETULIA,70,8653,5090,3563,58.8,38.8,223.12,44.8,19.5,11.1,11.5,94.1,0.495,4284.0,4.284,16.4,703.0,38.0,20.26,0,1,1,21090.0,Prioritario
70708,SAN MARCOS,70,25177,12870,12307,51.1,30.0,839.23,59.1,20.5,4.9,12.3,92.8,0.645,16232.0,16.232,14.4,2343.0,35.0,28.9,0,1,2,70290.0,Muy prioritario
70713,SAN ONOFRE,70,1404,542,862,38.7,575.5,2.44,69.0,17.5,22.3,23.6,94.6,0.517,726.0,0.726,11.6,84.0,13.1,31.69,0,2,2,2520.0,Muy prioritario
70717,SAN PEDRO,70,179651,97391,82260,54.2,30.0,5988.37,47.1,19.7,13.2,13.1,92.5,0.54,96997.0,96.997,13.0,12630.0,42.0,21.65,1,2,0,378900.0,No prioritario
70742,SAN LUIS DE SINCÉ,70,11523,6829,4694,59.3,156.5,73.62,51.1,24.0,12.3,12.4,94.1,0.585,6746.0,6.746,12.9,869.0,37.9,24.84,0,2,2,26070.0,Muy prioritario
70771,SUCRE,70,99820,56489,43331,56.6,413.5,241.37,63.4,13.5,6.0,12.9,94.4,0.568,56676.0,56.676,13.5,7672.0,35.4,29.81,2,2,1,230160.0,Prioritario
70820,SANTIAGO DE TOLÚ,70,24758,14425,10333,58.3,305.6,81.02,42.7,23.1,14.1,16.0,89.8,0.681,16852.0,16.852,17.6,2965.0,47.0,19.4,0,1,1,88950.0,Prioritario
70823,SAN JOSÉ DE TOLUVIEJO,70,30398,16390,14008,53.9,407.7,74.56,45.8,16.3,30.5,12.4,91.9,0.48,14577.0,14.577,14.2,2074.0,33.8,24.22,1,3,0,62220.0,No prioritario
73001,IBAGUÉ,73,37256,28360,8896,76.1,319.5,116.61,14.8,5.8,3.5,19.9,78.7,0.593,22111.0,22.111,13.1,2888.0,65.2,10.05,2,2,0,86640.0,No prioritario
73024,ALPUJARRA,73,29907,21314,8593,71.3,1135.3,26.34,30.9,6.6,12.3,9.4,91.4,0.718,21473.0,21.473,21.9,4709.0,61.3,14.43,0,3,1,141270.0,Prioritario
73026,ALVARADO,73,42484,21313,21171,50.2,78.0,544.39,38.8,8.3,17.0,13.7,83.7,0.503,21371.0,21.371,15.5,3308.0,32.8,19.91,0,3,2,99240.0,Muy prioritario
73030,AMBALEMA,73,146162,68536,77626,46.9,108.6,1345.96,32.9,16.4,5.0,14.5,76.1,0.61,89101.0,89.101,10.0,8882.0,25.7,19.64,2,1,0,266460.0,No prioritario
73043,ANZOÁTEGUI,73,19029,8965,10064,47.1,96.8,196.55,55.8,6.4,38.8,13.9,94.2,0.674,12833.0,12.833,12.9,1654.0,36.4,27.23,0,1,2,49620.0,Muy prioritario
73055,ARMERO,73,47868,28172,19696,58.9,662.6,72.24,27.3,10.3,4.7,13.7,83.3,0.553,26484.0,26.484,15.7,4163.0,42.4,14.49,1,3,0,124890.0,No prioritario
73067,ATACO,73,11367,4834,6533,42.5,720.9,15.77,64.0,11.8,58.1,17.1,94.6,0.575,6532.0,6.532,18.9,1232.0,19.9,29.64,0,1,2,36960.0,Muy prioritario
73124,CAJAMARCA,73,178476,110829,67647,62.1,420.5,424.43,36.2,7.7,31.7,16.6,89.9,0.506,90326.0,90.326,12.4,11187.0,50.8,19.2,5,1,0,335610.0,No prioritario
73148,CARMEN DE APICALÁ,73,3954,2726,1228,69.0,1012.5,3.91,20.7,10.8,4.4,15.8,84.3,0.686,2713.0,2.713,19.3,524.0,52.8,18.23,0,3,0,15720.0,No prioritario
73152,CASABIANCA,73,341701,240351,101350,70.3,59.5,5740.72,43.8,4.8,34.1,10.7,92.4,0.647,221187.0,221.187,20.7,45857.0,45.1,22.34,3,3,0,1375710.0,No prioritario
73168,CHAPARRAL,73,12428,7928,4500,63.8,1809.3,6.87,39.7,8.9,23.4,15.3,90.1,0.643,7991.0,7.991,14.0,1118.0,46.8,17.92,0,2,1,33540.0,Prioritario
73200,COELLO,73,1016,669,347,65.9,1522.2,0.67,35.8,10.5,14.1,14.1,85.3,0.562,571.0,0.571,15.3,87.0,39.6,17.88,0,1,1,2610.0,Prioritario
73217,COYAIMA,73,16824,8869,7955,52.7,591.6,28.44,62.1,10.4,53.2,15.4,95.2,0.428,7200.0,7.2,11.7,840.0,27.4,33.85,0,3,2,25200.0,Muy prioritario
73226,CUNDAY,73,3921,2015,1906,51.4,2075.9,1.89,40.8,5.7,28.9,13.7,90.1,0.596,2337.0,2.337,14.0,328.0,35.3,19.05,0,1,1,9840.0,Prioritario
73236,DOLORES,73,60667,44670,15997,73.6,33.5,1810.04,32.8,7.4,20.6,11.3,91.3,0.479,29087.0,29.087,16.8,4873.0,55.1,27.93,2,2,0,146190.0,No prioritario
73268,ESPINAL,73,4126,3006,1120,72.9,130.4,31.64,19.2,8.6,3.6,16.1,86.0,0.616,2542.0,2.542,18.8,477.0,52.1,17.97,0,3,0,14310.0,No prioritario
73270,FALAN,73,5984,3996,1988,66.8,101.3,59.1,39.3,4.4,16.8,14.5,92.3,0.692,4144.0,4.144,19.4,806.0,56.3,17.63,0,2,1,24180.0,Prioritario
73275,FLANDES,73,800,527,273,66.0,581.6,1.38,17.4,10.8,1.4,18.1,82.0,0.629,503.0,0.503,13.9,70.0,54.7,16.79,0,3,0,2100.0,No prioritario
73283,FRESNO,73,5918,3101,2817,52.4,69.4,85.28,33.6,5.0,27.5,12.8,90.5,0.716,4234.0,4.234,8.8,374.0,44.2,17.17,0,3,1,11220.0,Prioritario
73319,GUAMO,73,800,577,223,72.2,607.3,1.32,32.2,12.7,14.7,13.6,88.1,0.721,577.0,0.577,16.7,96.0,54.0,19.86,0,2,0,2880.0,No prioritario
73347,HERVEO,73,800,444,356,55.6,1267.3,0.63,54.0,3.2,45.0,12.3,92.6,0.52,416.0,0.416,15.9,66.0,29.5,25.45,0,2,2,1980.0,Muy prioritario
73349,HONDA,73,52509,32714,19795,62.3,563.5,93.18,25.8,10.7,3.4,17.8,81.8,0.601,31579.0,31.579,16.5,5204.0,49.7,13.95,2,3,0,156120.0,No prioritario
73352,ICONONZO,73,54964,31781,23183,57.8,344.0,159.8,33.7,6.3,28.1,15.7,88.5,0.578,31742.0,31.742,14.3,4540.0,40.9,18.61,2,1,0,136200.0,No prioritario
73408,LÉRIDA,73,28733,22165,6568,77.1,74.8,384.23,28.1,9.8,5.8,15.2,84.3,0.532,15286.0,15.286,17.6,2689.0,55.1,16.85,0,3,1,80670.0,Prioritario
73411,LÍBANO,73,2343,1299,1044,55.4,88.6,26.45,33.4,4.5,20.8,15.3,88.3,0.497,1163.0,1.163,19.6,228.0,47.2,15.69,0,1,0,6840.0,No prioritario
73443,SAN SEBASTIÁN DE MARIQUITA,73,12260,10038,2222,81.9,1096.1,11.18,27.1,7.9,12.5,14.5,85.1,0.633,7756.0,7.756,18.8,1461.0,62.5,14.44,0,3,0,43830.0,No prioritario
73449,MELGAR,73,13273,8756,4517,66.0,623.4,21.29,19.7,7.8,5.4,21.6,84.2,0.451,5986.0,5.986,15.0,897.0,44.3,10.2,0,2,0,26910.0,No prioritario
73461,MURILLO,73,1660,993,667,59.9,233.5,7.11,50.4,7.9,38.7,13.7,93.3,0.593,985.0,0.985,14.0,138.0,45.4,23.44,0,3,1,4140.0,Prioritario
73483,NATAGAIMA,73,200008,114226,85782,57.1,148.2,1349.65,42.1,12.9,5.9,17.6,92.9,0.559,111708.0,111.708,14.7,16423.0,36.2,20.27,1,1,0,492690.0,No prioritario
73504,ORTEGA,73,64812,38268,26544,59.0,30.0,2160.4,51.3,13.3,29.6,15.3,91.7,0.452,29318.0,29.318,20.3,5956.0,34.7,24.47,1,3,1,178680.0,Prioritario
73520,PALOCABILDO,73,8975,4787,4188,53.3,67.7,132.58,45.5,6.7,28.4,13.1,93.4,0.596,5347.0,5.347,14.3,764.0,25.5,21.75,0,2,2,22920.0,Muy prioritario
73547,PIEDRAS,73,14022,9447,4575,67.4,2425.3,5.78,27.2,7.8,6.4,14.4,76.6,0.677,9490.0,9.49,16.2,1535.0,61.2,12.85,0,2,0,46050.0,No prioritario
73555,PLANADAS,73,19440,10125,9315,52.1,52.6,369.31,55.4,9.5,44.4,15.1,93.4,0.577,11207.0,11.207,13.3,1486.0,23.8,25.03,0,2,2,44580.0,Muy prioritario
73563,PRADO,73,800,440,360,55.0,307.2,2.6,36.6,9.4,13.5,12.5,90.8,0.544,435.0,0.435,18.3,80.0,38.8,16.99,0,2,0,2400.0,No prioritario
73585,PURIFICACIÓN,73,8561,6109,2452,71.4,819.7,10.44,32.6,13.3,9.5,14.4,87.7,0.683,5845.0,5.845,22.5,1316.0,59.0,16.38,0,2,1,39480.0,Prioritario
73616,RIOBLANCO,73,3914,1745,2169,44.6,54.3,72.11,60.5,9.2,50.2,15.1,94.1,0.583,2281.0,2.281,15.3,349.0,24.1,36.24,0,3,2,10470.0,Muy prioritario
73622,RONCESVALLES,73,2201,1275,926,58.0,305.4,7.21,42.0,5.9,23.3,18.1,89.1,0.606,1335.0,1.335,15.5,208.0,39.3,19.27,0,2,1,6240.0,Prioritario
73624,ROVIRA,73,8054,3933,4121,48.8,754.1,10.68,47.0,9.7,31.9,15.0,94.2,0.479,3861.0,3.861,14.5,560.0,21.4,30.13,0,3,2,16800.0,Muy prioritario
73671,SALDAÑA,73,339705,145126,194579,42.7,248.4,1367.63,36.3,17.8,20.8,14.2,88.1,0.543,184464.0,184.464,8.0,14757.0,23.5,21.35,1,1,1,442710.0,Prioritario
73675,SAN ANTONIO,73,42341,21700,20641,51.3,7647.1,5.54,53.7,10.7,31.0,13.3,94.7,0.651,27549.0,27.549,16.9,4645.0,31.0,26.96,0,3,2,139350.0,Muy prioritario
73678,SAN LUIS,73,4778,3853,925,80.7,33.0,144.62,39.4,10.9,18.8,13.7,89.5,0.625,2986.0,2.986,18.0,537.0,56.8,19.84,0,3,1,16110.0,Prioritario
73686,SANTA ISABEL,73,37445,22742,14703,60.7,871.7,42.96,50.9,6.3,44.2,14.7,90.8,0.761,28488.0,28.488,16.9,4803.0,40.4,27.58,2,2,1,144090.0,Prioritario
73770,SUÁREZ,73,165850,106585,59265,64.3,198.9,833.97,34.3,8.5,4.1,12.6,88.5,0.565,93707.0,93.707,13.8,12924.0,51.0,15.85,3,2,0,387720.0,No prioritario
73854,VALLE DE SAN JUAN,73,70568,41392,29176,58.7,617.9,114.21,40.4,7.0,37.0,9.7,91.4,0.587,41439.0,41.439,14.2,5889.0,45.5,20.34,0,1,1,176670.0,Prioritario
73861,VENADILLO,73,14873,9429,5444,63.4,415.5,35.79,36.3,10.7,12.4,13.7,84.8,0.55,8177.0,8.177,14.6,1194.0,40.0,19.93,0,3,1,35820.0,Prioritario
73870,VILLAHERMOSA,73,4169,2442,1727,58.6,101.5,41.07,51.3,4.1,48.3,11.8,93.6,0.602,2511.0,2.511,18.4,463.0,48.3,25.24,0,1,1,13890.0,Prioritario
73873,VILLARRICA,73,46948,24654,22294,52.5,322.1,145.77,38.4,6.2,28.1,11.7,92.9,0.421,19750.0,19.75,13.6,2689.0,39.6,23.1,1,1,0,80670.0,No prioritario
76001,CALI,76,27126,23538,3588,86.8,30.0,904.2,11.9,4.8,0.9,17.7,75.3,0.653,17725.0,17.725,24.4,4329.0,74.5,5.65,0,2,0,129870.0,No prioritario
76020,ALCALÁ,76,66926,47907,19019,71.6,504.7,132.61,31.9,6.9,7.0,14.8,86.2,0.549,36740.0,36.74,18.0,6595.0,60.3,17.7,2,3,0,197850.0,No prioritario
76036,ANDALUCÍA,76,41911,34184,7727,81.6,349.9,119.76,15.3,4.5,2.8,11.1,80.0,0.687,28797.0,28.797,13.8,3982.0,80.6,9.33,0,3,0,119460.0,No prioritario
76041,ANSERMANUEVO,76,88361,61612,26749,69.7,526.6,167.8,31.3,5.8,19.6,13.1,85.9,0.708,62601.0,62.601,16.1,10071.0,46.2,15.46,0,3,1,302130.0,Prioritario
76054,ARGELIA,76,5097,3233,1864,63.4,871.1,5.85,36.2,6.4,24.2,10.4,92.4,0.655,3341.0,3.341,13.9,464.0,45.1,17.56,0,3,1,13920.0,Prioritario
76100,BOLÍVAR,76,143101,103838,39263,72.6,380.4,376.22,29.7,5.5,15.1,13.3,89.9,0.451,64470.0,64.47,10.2,6559.0,44.5,16.16,3,3,0,196770.0,No prioritario
76109,BUENAVENTURA,76,19066,12418,6648,65.1,292.3,65.23,41.0,10.2,26.3,22.2,88.6,0.774,14755.0,14.755,20.8,3071.0,47.3,24.79,0,2,1,92130.0,Prioritario
76111,GUADALAJARA DE BUGA,76,559875,418717,141158,74.8,85.0,6586.33,12.3,4.8,1.6,13.7,76.9,0.673,376669.0,376.669,19.1,71899.0,65.4,8.24,10,3,0,2156970.0,No prioritario
76113,BUGALAGRANDE,76,3864,2508,1356,64.9,104.1,37.12,25.8,4.3,11.7,14.3,79.3,0.548,2116.0,2.116,17.6,372.0,50.5,17.3,0,1,0,11160.0,No prioritario
76122,CAICEDONIA,76,303985,215996,87989,71.1,1016.5,299.06,24.6,5.7,6.8,13.3,86.4,0.647,196614.0,196.614,17.1,33624.0,53.3,12.83,2,3,0,1008720.0,No prioritario
76126,CALIMA,76,19077,15637,3440,82.0,1371.4,13.91,25.7,6.3,12.1,15.3,83.9,0.692,13201.0,13.201,13.6,1789.0,55.8,11.51,0,2,0,53670.0,No prioritario
76130,CANDELARIA,76,4135,2720,1415,65.8,183.9,22.49,15.5,3.6,5.3,16.0,76.6,0.56,2315.0,2.315,14.6,339.0,56.4,8.1,0,1,0,10170.0,No prioritario
76147,CARTAGO,76,5591,3539,2052,63.3,258.6,21.62,16.6,4.3,1.6,14.7,81.3,0.619,3461.0,3.461,18.4,635.0,59.3,8.63,0,2,0,19050.0,No prioritario
76233,DAGUA,76,7505,5199,2306,69.3,82.6,90.82,28.4,5.3,14.7,14.3,86.4,0.579,4342.0,4.342,13.3,576.0,50.9,14.33,0,1,0,17280.0,No prioritario
76243,EL ÁGUILA,76,28666,17000,11666,59.3,999.6,28.68,43.5,4.9,29.2,9.6,93.5,0.555,15906.0,15.906,8.0,1272.0,42.5,20.67,0,1,1,38160.0,Prioritario
76246,EL CAIRO,76,34238,22222,12016,64.9,543.8,62.97,35.8,4.7,24.1,11.4,92.3,0.555,18993.0,18.993,15.3,2908.0,39.8,19.87,0,3,1,87240.0,Prioritario
76248,EL CERRITO,76,4756,3701,1055,77.8,2513.6,1.89,15.2,4.6,2.4,14.3,76.2,0.547,2600.0,2.6,16.9,438.0,67.8,11.26,0,2,0,13140.0,No prioritario
76250,EL DOVIO,76,12786,7785,5001,60.9,85.3,149.92,37.2,8.0,9.6,8.8,90.9,0.605,7739.0,7.739,16.0,1238.0,41.7,16.99,0,2,1,37140.0,Prioritario
76275,FLORIDA,76,631647,540556,91091,85.6,155.5,4063.08,18.9,5.3,3.6,14.8,79.6,0.739,466875.0,466.875,20.2,94512.0,67.5,9.03,8,3,0,2835360.0,No prioritario
76306,GINEBRA,76,299412,189745,109667,63.4,323.0,926.9,14.7,4.4,4.4,13.5,80.0,0.645,193025.0,193.025,17.8,34262.0,48.8,8.67,4,1,0,1027860.0,No prioritario
76318,GUACARÍ,76,29301,20150,9151,68.8,531.5,55.12,16.0,5.8,2.0,14.1,77.2,0.691,20238.0,20.238,17.2,3472.0,55.1,10.34,0,3,0,104160.0,No prioritario
76364,JAMUNDÍ,76,14305,10762,3543,75.2,188.9,75.73,14.9,4.4,3.8,17.7,78.5,0.677,9683.0,9.683,20.6,1996.0,65.2,7.67,0,3,0,59880.0,No prioritario
76377,LA CUMBRE,76,16581,9397,7184,56.7,85.8,193.17,25.3,4.4,12.5,11.7,85.5,0.534,8856.0,8.856,10.6,940.0,36.9,12.72,0,2,1,28200.0,Prioritario
76400,LA UNIÓN,76,40309,28253,12056,70.1,704.6,57.2,22.5,6.5,3.6,12.1,87.1,0.698,28117.0,28.117,18.0,5068.0,54.3,19.13,0,3,1,152040.0,Prioritario
76403,LA VICTORIA,76,2119,1791,328,84.6,581.4,3.64,22.9,4.7,5.1,15.2,83.8,0.58,1228.0,1.228,19.8,244.0,69.0,14.82,0,2,0,7320.0,No prioritario
76497,OBANDO,76,8406,5585,2821,66.4,81.5,103.15,31.2,7.1,14.6,14.4,81.9,0.544,4571.0,4.571,12.4,568.0,44.9,14.76,0,2,1,17040.0,Prioritario
76520,PALMIRA,76,800,639,161,79.9,1244.6,0.64,11.5,3.0,1.0,15.2,78.9,0.593,474.0,0.474,13.0,62.0,77.5,7.17,0,2,0,1860.0,No prioritario
76563,PRADERA,76,27408,16455,10953,60.0,996.5,27.5,24.8,9.3,4.9,14.1,77.9,0.677,18543.0,18.543,13.3,2460.0,42.3,13.24,0,1,1,73800.0,Prioritario
76606,RESTREPO,76,42828,28972,13856,67.6,287.5,148.98,20.7,6.5,5.2,14.1,84.1,0.696,29809.0,29.809,14.3,4257.0,51.3,14.59,2,1,0,127710.0,No prioritario
76616,RIOFRÍO,76,5598,3811,1787,68.1,269.2,20.79,23.2,4.2,14.0,10.9,83.2,0.661,3702.0,3.702,18.6,687.0,49.4,13.02,0,1,0,20610.0,No prioritario
76622,ROLDANILLO,76,227106,164784,62322,72.6,475.7,477.38,16.5,4.1,4.0,12.3,83.3,0.726,164876.0,164.876,14.9,24587.0,69.3,8.38,4,3,0,737610.0,No prioritario
76670,SAN PEDRO,76,1470,1241,229,84.5,87.0,16.9,18.0,4.5,3.6,12.7,78.0,0.617,908.0,0.908,15.4,140.0,73.4,12.01,0,3,0,4200.0,No prioritario
76736,SEVILLA,76,957,698,259,73.0,253.7,3.77,27.4,5.7,9.7,12.1,88.9,0.67,641.0,0.641,15.0,96.0,52.8,13.83,0,3,0,2880.0,No prioritario
76823,TORO,76,20010,11375,8635,56.8,30.0,667.0,32.1,6.3,6.7,12.4,89.1,0.567,11353.0,11.353,18.5,2105.0,47.1,15.91,0,3,1,63150.0,Prioritario
76828,TRUJILLO,76,87972,58089,29883,66.0,700.5,125.59,34.9,5.8,18.9,10.5,90.4,0.682,59986.0,59.986,16.1,9683.0,50.0,17.07,0,1,1,290490.0,Prioritario
76834,TULUÁ,76,276805,223563,53242,80.8,37.6,7367.7,13.7,4.1,2.1,13.9,80.4,0.664,183756.0,183.756,17.0,31310.0,69.9,8.51,1,3,0,939300.0,No prioritario
76845,ULLOA,76,5848,4655,1193,79.6,1486.4,3.93,24.2,5.2,4.8,15.5,85.4,0.638,3729.0,3.729,17.1,639.0,62.7,11.96,0,2,0,19170.0,No prioritario
76863,VERSALLES,76,93118,73827,19291,79.3,164.7,565.53,30.6,3.8,11.2,7.9,88.7,0.71,66152.0,66.152,21.3,14093.0,58.4,14.11,0,3,1,422790.0,Prioritario
76869,VIJES,76,12465,8161,4304,65.5,189.8,65.67,19.0,6.3,8.9,12.1,79.6,0.682,8501.0,8.501,13.8,1173.0,54.9,10.85,0,2,0,35190.0,No prioritario
76890,YOTOCO,76,9791,6465,3326,66.0,115.2,84.99,20.8,5.9,12.8,13.5,79.1,0.561,5489.0,5.489,20.0,1101.0,50.5,10.08,0,3,0,33030.0,No prioritario
76892,YUMBO,76,65551,42987,22564,65.6,173.2,378.51,15.6,7.6,3.7,16.0,76.0,0.607,39818.0,39.818,16.7,6645.0,63.4,12.4,2,1,0,199350.0,No prioritario
76895,ZARZAL,76,43225,31471,11754,72.8,1342.4,32.2,17.2,5.2,1.8,11.8,76.8,0.557,24057.0,24.057,16.3,3921.0,54.0,8.8,1,2,0,117630.0,No prioritario
81001,ARAUCA,81,800,524,276,65.6,30.0,26.67,38.6,18.1,12.1,23.4,85.0,0.412,330.0,0.33,23.6,78.0,55.1,17.3,0,3,0,2340.0,No prioritario
81065,ARAUQUITA,81,190569,120780,69789,63.4,1132.7,168.24,49.2,12.6,8.1,17.3,90.2,0.62,118067.0,118.067,12.7,14960.0,41.7,24.69,2,1,1,448800.0,Prioritario
81220,CRAVO NORTE,81,160197,88288,71909,55.1,367.1,436.39,48.8,15.1,4.4,18.3,87.5,0.619,99188.0,99.188,14.0,13837.0,36.5,26.23,4,1,1,415110.0,Prioritario
81300,FORTUL,81,4332,2315,2017,53.5,57.5,75.36,48.3,18.2,6.0,13.5,91.8,0.585,2533.0,2.533,11.1,282.0,37.8,26.69,0,1,2,8460.0,Muy prioritario
81591,PUERTO RONDÓN,81,27240,16129,11111,59.2,67.3,404.57,45.0,13.8,6.9,18.9,89.5,0.431,11737.0,11.737,18.3,2145.0,36.6,22.08,0,2,2,64350.0,Muy prioritario
81736,SARAVENA,81,32508,17775,14733,54.7,1829.3,17.77,39.4,15.6,4.4,15.8,88.0,0.541,17575.0,17.575,20.0,3521.0,41.7,18.72,0,2,1,105630.0,Prioritario
81794,TAME,81,21358,16355,5003,76.6,78.7,271.45,41.9,13.5,10.5,18.2,89.8,0.479,10227.0,10.227,22.2,2267.0,42.8,21.94,0,3,1,68010.0,Prioritario
85001,YOPAL,85,4961,2897,2064,58.4,61.3,80.91,22.9,10.0,6.5,18.7,79.5,0.693,3439.0,3.439,19.0,654.0,42.1,14.85,0,1,0,19620.0,No prioritario
85010,AGUAZUL,85,3988,2802,1186,70.3,957.9,4.16,27.0,11.1,7.3,14.9,80.1,0.544,2170.0,2.17,15.9,346.0,50.5,13.13,0,3,0,10380.0,No prioritario
85015,CHÁMEZA,85,12759,10154,2605,79.6,367.3,34.73,36.0,9.8,33.9,10.2,87.2,0.769,9809.0,9.809,16.4,1605.0,54.6,22.43,0,2,1,48150.0,Prioritario
85125,HATO COROZAL,85,110294,56684,53610,51.4,79.4,1389.11,56.1,18.6,19.4,21.7,91.0,0.631,69623.0,69.623,9.6,6702.0,28.4,25.2,1,1,1,201060.0,Prioritario
85136,LA SALINA,85,35542,19412,16130,54.6,317.3,112.0,48.1,10.6,42.5,15.6,83.2,0.496,17644.0,17.644,21.1,3718.0,36.7,33.68,1,3,1,111540.0,Prioritario
85139,MANÍ,85,6856,4385,2471,64.0,71.5,95.95,30.3,16.9,19.7,17.7,78.3,0.515,3532.0,3.532,17.3,611.0,52.0,19.83,0,1,1,18330.0,Prioritario
85162,MONTERREY,85,53586,35933,17653,67.1,916.9,58.44,27.5,8.7,6.2,16.1,83.1,0.646,34630.0,34.63,14.7,5101.0,53.3,16.14,0,2,1,153030.0,Prioritario
85225,NUNCHÍA,85,800,497,303,62.1,874.5,0.91,56.4,14.0,38.1,17.0,86.2,0.531,425.0,0.425,19.7,84.0,35.7,32.83,0,2,1,2520.0,Prioritario
85230,OROCUÉ,85,105638,42070,63568,39.8,463.3,228.0,45.8,18.4,4.6,14.4,84.0,0.517,54668.0,54.668,10.6,5775.0,23.9,25.17,4,1,1,173250.0,Prioritario
85250,PAZ DE ARIPORO,85,800,596,204,74.6,377.7,2.12,37.8,17.6,5.8,20.4,89.3,0.61,488.0,0.488,18.2,89.0,56.4,17.02,0,3,0,2670.0,No prioritario
85263,PORE,85,6957,3234,3723,46.5,2025.2,3.44,45.2,18.5,14.9,14.7,86.4,0.393,2737.0,2.737,13.6,373.0,33.0,22.51,0,1,1,11190.0,Prioritario
85279,RECETOR,85,1780,1055,725,59.3,244.6,7.28,39.3,3.3,69.1,9.1,77.6,0.409,728.0,0.728,17.3,126.0,45.5,17.98,0,3,1,3780.0,Prioritario
85300,SABANALARGA,85,1299,792,507,61.0,59.2,21.92,34.2,7.6,16.1,11.1,80.9,0.612,795.0,0.795,15.4,123.0,44.8,17.11,0,1,0,3690.0,No prioritario
85315,SÁCAMA,85,107956,75794,32162,70.2,419.6,257.27,32.5,9.6,23.2,14.4,76.6,0.586,63252.0,63.252,12.2,7697.0,49.0,18.55,3,2,0,230910.0,No prioritario
85325,SAN LUIS DE PALENQUE,85,5756,2878,2878,50.0,2990.7,1.92,37.0,11.7,3.2,17.2,83.5,0.506,2911.0,2.911,14.7,429.0,30.6,18.76,0,3,1,12870.0,Prioritario
85400,TÁMARA,85,24927,13883,11044,55.7,72.4,344.27,55.0,15.3,68.1,13.7,90.4,0.628,15666.0,15.666,18.2,2854.0,30.9,25.42,0,2,2,85620.0,Muy prioritario
85410,TAURAMENA,85,12277,10420,1857,84.9,158.6,77.42,27.2,9.4,7.0,16.3,82.7,0.783,9617.0,9.617,17.9,1721.0,66.7,14.35,0,3,0,51630.0,No prioritario
85430,TRINIDAD,85,31529,16040,15489,50.9,403.3,78.17,38.7,16.2,5.3,20.6,85.8,0.532,16764.0,16.764,16.9,2835.0,35.5,24.11,2,3,0,85050.0,No prioritario
85440,VILLANUEVA,85,15340,11007,4333,71.8,229.4,66.88,24.6,10.9,10.9,17.1,73.6,0.61,9354.0,9.354,13.5,1266.0,60.8,11.4,0,2,0,37980.0,No prioritario
86001,MOCOA,86,1326,859,467,64.8,75.3,17.61,24.8,10.6,8.4,14.9,83.2,0.649,861.0,0.861,15.9,137.0,50.6,13.14,0,1,0,4110.0,No prioritario
86219,COLÓN,86,80280,60087,20193,74.8,940.3,85.37,22.6,11.7,3.8,9.3,85.6,0.541,43418.0,43.418,15.1,6561.0,60.7,10.81,2,3,0,196830.0,No prioritario
86320,ORITO,86,5493,3365,2128,61.3,3960.2,1.39,39.8,9.5,44.4,10.9,85.6,0.613,3367.0,3.367,17.9,602.0,43.9,21.42,0,2,1,18060.0,Prioritario
86568,PUERTO ASÍS,86,810,432,378,53.4,309.6,2.62,44.1,11.6,75.9,14.6,88.6,0.608,492.0,0.492,14.9,73.0,32.3,20.3,0,3,1,2190.0,Prioritario
86569,PUERTO CAICEDO,86,6181,4052,2129,65.6,82.7,74.75,38.9,6.8,35.1,10.6,90.2,0.667,4121.0,4.121,18.1,747.0,42.7,20.56,0,2,1,22410.0,Prioritario
